5_Minutes,Lane_1_ Flow (Veh_5 Minutes),Lane_Points, Observed_percent
22/02/2016 07:50,63.00,1.00,100.00%
22/02/2016 07:55,62.00,1.00,100.00%
22/02/2016 08:00,71.00,1.00,100.00%
22/02/2016 08:05,65.00,1.00,100.00%
22/02/2016 08:10,68.00,1.00,100.00%
22/02/2016 08:15,76.00,1.00,100.00%
22/02/2016 08:20,60.00,1.00,100.00%
22/02/2016 08:25,69.00,1.00,100.00%
22/02/2016 08:30,68.00,1.00,100.00%
22/02/2016 08:35,56.00,1.00,100.00%
22/02/2016 08:40,69.00,1.00,100.00%
22/02/2016 08:45,65.00,1.00,100.00%
22/02/2016 08:50,60.00,1.00,100.00%
22/02/2016 08:55,71.00,1.00,100.00%
22/02/2016 09:00,75.00,1.00,100.00%
22/02/2016 09:05,70.00,1.00,100.00%
22/02/2016 09:10,78.00,1.00,100.00%
22/02/2016 09:15,90.00,1.00,100.00%
22/02/2016 09:20,112.00,1.00,100.00%
22/02/2016 09:25,119.00,1.00,100.00%
22/02/2016 09:30,118.00,1.00,100.00%
22/02/2016 09:35,110.00,1.00,100.00%
22/02/2016 09:40,98.00,1.00,100.00%
22/02/2016 09:45,117.00,1.00,100.00%
22/02/2016 09:50,107.00,1.00,100.00%
22/02/2016 09:55,119.00,1.00,100.00%
22/02/2016 10:00,100.00,1.00,100.00%
22/02/2016 10:05,97.00,1.00,100.00%
22/02/2016 10:10,103.00,1.00,100.00%
22/02/2016 10:15,115.00,1.00,100.00%
22/02/2016 10:20,98.00,1.00,100.00%
22/02/2016 10:25,103.00,1.00,100.00%
22/02/2016 10:30,120.00,1.00,100.00%
22/02/2016 10:35,92.00,1.00,100.00%
22/02/2016 10:40,124.00,1.00,100.00%
22/02/2016 10:45,103.00,1.00,100.00%
22/02/2016 10:50,113.00,1.00,100.00%
22/02/2016 10:55,112.00,1.00,100.00%
22/02/2016 11:00,105.00,1.00,100.00%
22/02/2016 11:05,116.00,1.00,100.00%
22/02/2016 11:10,97.00,1.00,100.00%
22/02/2016 11:15,103.00,1.00,100.00%
22/02/2016 11:20,107.00,1.00,100.00%
22/02/2016 11:25,107.00,1.00,100.00%
22/02/2016 11:30,95.00,1.00,100.00%
22/02/2016 11:35,102.00,1.00,100.00%
22/02/2016 11:40,113.00,1.00,100.00%
22/02/2016 11:45,123.00,1.00,100.00%
22/02/2016 11:50,100.00,1.00,100.00%
22/02/2016 11:55,81.00,1.00,100.00%
22/02/2016 12:00,97.00,1.00,100.00%
22/02/2016 12:05,103.00,1.00,100.00%
22/02/2016 12:10,80.00,1.00,100.00%
22/02/2016 12:15,74.00,1.00,100.00%
22/02/2016 12:20,81.00,1.00,100.00%
22/02/2016 12:25,94.00,1.00,100.00%
22/02/2016 12:30,105.00,1.00,100.00%
22/02/2016 12:35,82.00,1.00,100.00%
22/02/2016 12:40,89.00,1.00,100.00%
22/02/2016 12:45,84.00,1.00,100.00%
22/02/2016 12:50,80.00,1.00,100.00%
22/02/2016 12:55,92.00,1.00,100.00%
22/02/2016 13:00,84.00,1.00,100.00%
22/02/2016 13:05,97.00,1.00,100.00%
22/02/2016 13:10,92.00,1.00,100.00%
22/02/2016 13:15,93.00,1.00,100.00%
22/02/2016 13:20,100.00,1.00,100.00%
22/02/2016 13:25,97.00,1.00,100.00%
22/02/2016 13:30,106.00,1.00,100.00%
22/02/2016 13:35,96.00,1.00,100.00%
22/02/2016 13:40,89.00,1.00,100.00%
22/02/2016 13:45,96.00,1.00,100.00%
22/02/2016 13:50,93.00,1.00,100.00%
22/02/2016 13:55,96.00,1.00,100.00%
22/02/2016 14:00,82.00,1.00,100.00%
22/02/2016 14:05,114.00,1.00,100.00%
22/02/2016 14:10,92.00,1.00,100.00%
22/02/2016 14:15,100.00,1.00,100.00%
22/02/2016 14:20,110.00,1.00,100.00%
22/02/2016 14:25,100.00,1.00,100.00%
22/02/2016 14:30,94.00,1.00,100.00%
22/02/2016 14:35,106.00,1.00,100.00%
22/02/2016 14:40,103.00,1.00,100.00%
22/02/2016 14:45,106.00,1.00,100.00%
22/02/2016 14:50,113.00,1.00,100.00%
22/02/2016 14:55,101.00,1.00,100.00%
22/02/2016 15:00,96.00,1.00,100.00%
22/02/2016 15:05,99.00,1.00,100.00%
22/02/2016 15:10,89.00,1.00,100.00%
22/02/2016 15:15,87.00,1.00,100.00%
22/02/2016 15:20,100.00,1.00,100.00%
22/02/2016 15:25,97.00,1.00,100.00%
22/02/2016 15:30,103.00,1.00,100.00%
22/02/2016 15:35,114.00,1.00,100.00%
22/02/2016 15:40,112.00,1.00,100.00%
22/02/2016 15:45,105.00,1.00,100.00%
22/02/2016 15:50,106.00,1.00,100.00%
22/02/2016 15:55,130.00,1.00,100.00%
22/02/2016 16:00,92.00,1.00,100.00%
22/02/2016 16:05,94.00,1.00,100.00%
22/02/2016 16:10,95.00,1.00,100.00%
22/02/2016 16:15,103.00,1.00,100.00%
22/02/2016 16:20,91.00,1.00,100.00%
22/02/2016 16:25,88.00,1.00,100.00%
22/02/2016 16:30,94.00,1.00,100.00%
22/02/2016 16:35,88.00,1.00,100.00%
22/02/2016 16:40,80.00,1.00,100.00%
22/02/2016 16:45,116.00,1.00,100.00%
22/02/2016 16:50,87.00,1.00,100.00%
22/02/2016 16:55,91.00,1.00,100.00%
22/02/2016 17:00,96.00,1.00,100.00%
22/02/2016 17:05,100.00,1.00,100.00%
22/02/2016 17:10,94.00,1.00,100.00%
22/02/2016 17:15,104.00,1.00,100.00%
22/02/2016 17:20,98.00,1.00,100.00%
22/02/2016 17:25,98.00,1.00,100.00%
22/02/2016 17:30,85.00,1.00,100.00%
22/02/2016 17:35,78.00,1.00,100.00%
22/02/2016 17:40,73.00,1.00,100.00%
22/02/2016 17:45,66.00,1.00,100.00%
22/02/2016 17:50,99.00,1.00,100.00%
22/02/2016 17:55,75.00,1.00,100.00%
22/02/2016 18:00,70.00,1.00,100.00%
22/02/2016 18:05,68.00,1.00,100.00%
22/02/2016 18:10,70.00,1.00,100.00%
22/02/2016 18:15,86.00,1.00,100.00%
22/02/2016 18:20,77.00,1.00,100.00%
22/02/2016 18:25,65.00,1.00,100.00%
22/02/2016 18:30,78.00,1.00,100.00%
22/02/2016 18:35,80.00,1.00,100.00%
22/02/2016 18:40,73.00,1.00,100.00%
22/02/2016 18:45,67.00,1.00,100.00%
22/02/2016 18:50,74.00,1.00,100.00%
22/02/2016 18:55,72.00,1.00,100.00%
22/02/2016 19:00,87.00,1.00,100.00%
22/02/2016 19:05,62.00,1.00,100.00%
22/02/2016 19:10,76.00,1.00,100.00%
22/02/2016 19:15,68.00,1.00,100.00%
22/02/2016 19:20,71.00,1.00,100.00%
22/02/2016 19:25,59.00,1.00,100.00%
22/02/2016 19:30,65.00,1.00,100.00%
22/02/2016 19:35,76.00,1.00,100.00%
22/02/2016 19:40,56.00,1.00,100.00%
22/02/2016 19:45,59.00,1.00,100.00%
22/02/2016 19:50,54.00,1.00,100.00%
22/02/2016 19:55,66.00,1.00,100.00%
22/02/2016 20:00,41.00,1.00,100.00%
22/02/2016 20:05,58.00,1.00,100.00%
22/02/2016 20:10,58.00,1.00,100.00%
22/02/2016 20:15,40.00,1.00,100.00%
22/02/2016 20:20,54.00,1.00,100.00%
22/02/2016 20:25,46.00,1.00,100.00%
22/02/2016 20:30,43.00,1.00,100.00%
22/02/2016 20:35,49.00,1.00,100.00%
22/02/2016 20:40,38.00,1.00,100.00%
22/02/2016 20:45,45.00,1.00,100.00%
22/02/2016 20:50,39.00,1.00,100.00%
22/02/2016 20:55,37.00,1.00,100.00%
22/02/2016 21:00,49.00,1.00,100.00%
22/02/2016 21:05,43.00,1.00,100.00%
22/02/2016 21:10,45.00,1.00,100.00%
22/02/2016 21:15,41.00,1.00,100.00%
22/02/2016 21:20,41.00,1.00,100.00%
22/02/2016 21:25,33.00,1.00,100.00%
22/02/2016 21:30,38.00,1.00,100.00%
22/02/2016 21:35,51.00,1.00,100.00%
22/02/2016 21:40,26.00,1.00,100.00%
22/02/2016 21:45,39.00,1.00,100.00%
22/02/2016 21:50,32.00,1.00,100.00%
22/02/2016 21:55,34.00,1.00,100.00%
22/02/2016 22:00,31.00,1.00,100.00%
22/02/2016 22:05,30.00,1.00,100.00%
22/02/2016 22:10,26.00,1.00,100.00%
22/02/2016 22:15,25.00,1.00,100.00%
22/02/2016 22:20,26.00,1.00,100.00%
22/02/2016 22:25,22.00,1.00,100.00%
22/02/2016 22:30,23.00,1.00,100.00%
22/02/2016 22:35,20.00,1.00,100.00%
22/02/2016 22:40,19.00,1.00,100.00%
22/02/2016 22:45,20.00,1.00,100.00%
22/02/2016 22:50,16.00,1.00,100.00%
22/02/2016 22:55,20.00,1.00,100.00%
22/02/2016 23:00,17.00,1.00,100.00%
22/02/2016 23:05,14.00,1.00,100.00%
22/02/2016 23:10,13.00,1.00,100.00%
22/02/2016 23:15,15.00,1.00,100.00%
22/02/2016 23:20,16.00,1.00,100.00%
22/02/2016 23:25,10.00,1.00,100.00%
22/02/2016 23:30,15.00,1.00,100.00%
22/02/2016 23:35,16.00,1.00,100.00%
22/02/2016 23:40,15.00,1.00,100.00%
22/02/2016 23:45,14.00,1.00,100.00%
22/02/2016 23:50,9.00,1.00,100.00%
22/02/2016 23:55,11.00,1.00,100.00%
24/02/2016 00:00,15.00,1.00,100.00%
24/02/2016 00:05,9.00,1.00,100.00%
24/02/2016 00:10,12.00,1.00,100.00%
24/02/2016 00:15,8.00,1.00,100.00%
24/02/2016 00:20,9.00,1.00,100.00%
24/02/2016 00:25,9.00,1.00,100.00%
24/02/2016 00:30,6.00,1.00,100.00%
24/02/2016 00:35,4.00,1.00,100.00%
24/02/2016 00:40,7.00,1.00,100.00%
24/02/2016 00:45,7.00,1.00,100.00%
24/02/2016 00:50,8.00,1.00,100.00%
24/02/2016 00:55,7.00,1.00,100.00%
24/02/2016 01:00,7.00,1.00,100.00%
24/02/2016 01:05,9.00,1.00,100.00%
24/02/2016 01:10,4.00,1.00,100.00%
24/02/2016 01:15,5.00,1.00,100.00%
24/02/2016 01:20,4.00,1.00,100.00%
24/02/2016 01:25,5.00,1.00,100.00%
24/02/2016 01:30,3.00,1.00,100.00%
24/02/2016 01:35,5.00,1.00,100.00%
24/02/2016 01:40,4.00,1.00,100.00%
24/02/2016 01:45,3.00,1.00,100.00%
24/02/2016 01:50,7.00,1.00,100.00%
24/02/2016 01:55,6.00,1.00,100.00%
24/02/2016 02:00,4.00,1.00,100.00%
24/02/2016 02:05,0.00,1.00,100.00%
24/02/2016 02:10,2.00,1.00,100.00%
24/02/2016 02:15,4.00,1.00,100.00%
24/02/2016 02:20,3.00,1.00,100.00%
24/02/2016 02:25,5.00,1.00,100.00%
24/02/2016 02:30,4.00,1.00,100.00%
24/02/2016 02:35,5.00,1.00,100.00%
24/02/2016 02:40,0.00,1.00,100.00%
24/02/2016 02:45,5.00,1.00,100.00%
24/02/2016 02:50,2.00,1.00,100.00%
24/02/2016 02:55,2.00,1.00,100.00%
24/02/2016 03:00,1.00,1.00,100.00%
24/02/2016 03:05,5.00,1.00,100.00%
24/02/2016 03:10,2.00,1.00,100.00%
24/02/2016 03:15,2.00,1.00,100.00%
24/02/2016 03:20,6.00,1.00,100.00%
24/02/2016 03:25,6.00,1.00,100.00%
24/02/2016 03:30,10.00,1.00,100.00%
24/02/2016 03:35,5.00,1.00,100.00%
24/02/2016 03:40,10.00,1.00,100.00%
24/02/2016 03:45,6.00,1.00,100.00%
24/02/2016 03:50,13.00,1.00,100.00%
24/02/2016 03:55,5.00,1.00,100.00%
24/02/2016 04:00,7.00,1.00,100.00%
24/02/2016 04:05,11.00,1.00,100.00%
24/02/2016 04:10,12.00,1.00,100.00%
24/02/2016 04:15,10.00,1.00,100.00%
24/02/2016 04:20,11.00,1.00,100.00%
24/02/2016 04:25,19.00,1.00,100.00%
24/02/2016 04:30,24.00,1.00,100.00%
24/02/2016 04:35,26.00,1.00,100.00%
24/02/2016 04:40,31.00,1.00,100.00%
24/02/2016 04:45,38.00,1.00,100.00%
24/02/2016 04:50,45.00,1.00,100.00%
24/02/2016 04:55,44.00,1.00,100.00%
24/02/2016 05:00,52.00,1.00,100.00%
24/02/2016 05:05,59.00,1.00,100.00%
24/02/2016 05:10,60.00,1.00,100.00%
24/02/2016 05:15,66.00,1.00,100.00%
24/02/2016 05:20,68.00,1.00,100.00%
24/02/2016 05:25,70.00,1.00,100.00%
24/02/2016 05:30,86.00,1.00,100.00%
24/02/2016 05:35,92.00,1.00,100.00%
24/02/2016 05:40,100.00,1.00,100.00%
24/02/2016 05:45,104.00,1.00,100.00%
24/02/2016 05:50,115.00,1.00,100.00%
24/02/2016 05:55,93.00,1.00,100.00%
24/02/2016 06:00,116.00,1.00,100.00%
24/02/2016 06:05,110.00,1.00,100.00%
24/02/2016 06:10,107.00,1.00,100.00%
24/02/2016 06:15,138.00,1.00,100.00%
24/02/2016 06:20,161.00,1.00,100.00%
24/02/2016 06:25,157.00,1.00,100.00%
24/02/2016 06:30,137.00,1.00,100.00%
24/02/2016 06:35,183.00,1.00,100.00%
24/02/2016 06:40,178.00,1.00,100.00%
24/02/2016 06:45,172.00,1.00,100.00%
24/02/2016 06:50,146.00,1.00,100.00%
24/02/2016 06:55,139.00,1.00,100.00%
24/02/2016 07:00,121.00,1.00,100.00%
24/02/2016 07:05,127.00,1.00,100.00%
24/02/2016 07:10,88.00,1.00,100.00%
24/02/2016 07:15,94.00,1.00,100.00%
24/02/2016 07:20,89.00,1.00,100.00%
24/02/2016 07:25,79.00,1.00,100.00%
24/02/2016 07:30,88.00,1.00,100.00%
24/02/2016 07:35,88.00,1.00,100.00%
24/02/2016 07:40,76.00,1.00,100.00%
24/02/2016 07:45,73.00,1.00,100.00%
24/02/2016 07:50,79.00,1.00,100.00%
24/02/2016 07:55,74.00,1.00,100.00%
24/02/2016 08:00,69.00,1.00,100.00%
24/02/2016 08:05,56.00,1.00,100.00%
24/02/2016 08:10,63.00,1.00,100.00%
24/02/2016 08:15,50.00,1.00,100.00%
24/02/2016 08:20,70.00,1.00,100.00%
24/02/2016 08:25,67.00,1.00,100.00%
24/02/2016 08:30,75.00,1.00,100.00%
24/02/2016 08:35,70.00,1.00,100.00%
24/02/2016 08:40,63.00,1.00,100.00%
24/02/2016 08:45,73.00,1.00,100.00%
24/02/2016 08:50,74.00,1.00,100.00%
24/02/2016 08:55,80.00,1.00,100.00%
24/02/2016 09:00,71.00,1.00,100.00%
24/02/2016 09:05,78.00,1.00,100.00%
24/02/2016 09:10,73.00,1.00,100.00%
24/02/2016 09:15,97.00,1.00,100.00%
24/02/2016 09:20,91.00,1.00,100.00%
24/02/2016 09:25,118.00,1.00,100.00%
24/02/2016 09:30,121.00,1.00,100.00%
24/02/2016 09:35,108.00,1.00,100.00%
24/02/2016 09:40,119.00,1.00,100.00%
24/02/2016 09:45,107.00,1.00,100.00%
24/02/2016 09:50,100.00,1.00,100.00%
24/02/2016 09:55,109.00,1.00,100.00%
24/02/2016 10:00,101.00,1.00,100.00%
24/02/2016 10:05,121.00,1.00,100.00%
24/02/2016 10:10,107.00,1.00,100.00%
24/02/2016 10:15,114.00,1.00,100.00%
24/02/2016 10:20,114.00,1.00,100.00%
24/02/2016 10:25,113.00,1.00,100.00%
24/02/2016 10:30,108.00,1.00,100.00%
24/02/2016 10:35,119.00,1.00,100.00%
24/02/2016 10:40,113.00,1.00,100.00%
24/02/2016 10:45,120.00,1.00,100.00%
24/02/2016 10:50,118.00,1.00,100.00%
24/02/2016 10:55,106.00,1.00,100.00%
24/02/2016 11:00,131.00,1.00,100.00%
24/02/2016 11:05,101.00,1.00,100.00%
24/02/2016 11:10,81.00,1.00,100.00%
24/02/2016 11:15,103.00,1.00,100.00%
24/02/2016 11:20,115.00,1.00,100.00%
24/02/2016 11:25,103.00,1.00,100.00%
24/02/2016 11:30,120.00,1.00,100.00%
24/02/2016 11:35,126.00,1.00,100.00%
24/02/2016 11:40,98.00,1.00,100.00%
24/02/2016 11:45,98.00,1.00,100.00%
24/02/2016 11:50,92.00,1.00,100.00%
24/02/2016 11:55,84.00,1.00,100.00%
24/02/2016 12:00,106.00,1.00,100.00%
24/02/2016 12:05,103.00,1.00,100.00%
24/02/2016 12:10,110.00,1.00,100.00%
24/02/2016 12:15,101.00,1.00,100.00%
24/02/2016 12:20,97.00,1.00,100.00%
24/02/2016 12:25,109.00,1.00,100.00%
24/02/2016 12:30,99.00,1.00,100.00%
24/02/2016 12:35,92.00,1.00,100.00%
24/02/2016 12:40,93.00,1.00,100.00%
24/02/2016 12:45,111.00,1.00,100.00%
24/02/2016 12:50,91.00,1.00,100.00%
24/02/2016 12:55,84.00,1.00,100.00%
24/02/2016 13:00,70.00,1.00,100.00%
24/02/2016 13:05,89.00,1.00,100.00%
24/02/2016 13:10,91.00,1.00,100.00%
24/02/2016 13:15,94.00,1.00,100.00%
24/02/2016 13:20,103.00,1.00,100.00%
24/02/2016 13:25,105.00,1.00,100.00%
24/02/2016 13:30,89.00,1.00,100.00%
24/02/2016 13:35,95.00,1.00,100.00%
24/02/2016 13:40,100.00,1.00,100.00%
24/02/2016 13:45,96.00,1.00,100.00%
24/02/2016 13:50,102.00,1.00,100.00%
24/02/2016 13:55,103.00,1.00,100.00%
24/02/2016 14:00,112.00,1.00,100.00%
24/02/2016 14:05,91.00,1.00,100.00%
24/02/2016 14:10,89.00,1.00,100.00%
24/02/2016 14:15,106.00,1.00,100.00%
24/02/2016 14:20,121.00,1.00,100.00%
24/02/2016 14:25,106.00,1.00,100.00%
24/02/2016 14:30,101.00,1.00,100.00%
24/02/2016 14:35,107.00,1.00,100.00%
24/02/2016 14:40,114.00,1.00,100.00%
24/02/2016 14:45,121.00,1.00,100.00%
24/02/2016 14:50,118.00,1.00,100.00%
24/02/2016 14:55,97.00,1.00,100.00%
24/02/2016 15:00,100.00,1.00,100.00%
24/02/2016 15:05,97.00,1.00,100.00%
24/02/2016 15:10,95.00,1.00,100.00%
24/02/2016 15:15,109.00,1.00,100.00%
24/02/2016 15:20,90.00,1.00,100.00%
24/02/2016 15:25,97.00,1.00,100.00%
24/02/2016 15:30,102.00,1.00,100.00%
24/02/2016 15:35,112.00,1.00,100.00%
24/02/2016 15:40,96.00,1.00,100.00%
24/02/2016 15:45,119.00,1.00,100.00%
24/02/2016 15:50,107.00,1.00,100.00%
24/02/2016 15:55,104.00,1.00,100.00%
24/02/2016 16:00,96.00,1.00,100.00%
24/02/2016 16:05,96.00,1.00,100.00%
24/02/2016 16:10,92.00,1.00,100.00%
24/02/2016 16:15,95.00,1.00,100.00%
24/02/2016 16:20,94.00,1.00,100.00%
24/02/2016 16:25,99.00,1.00,100.00%
24/02/2016 16:30,97.00,1.00,100.00%
24/02/2016 16:35,88.00,1.00,100.00%
24/02/2016 16:40,90.00,1.00,100.00%
24/02/2016 16:45,92.00,1.00,100.00%
24/02/2016 16:50,85.00,1.00,100.00%
24/02/2016 16:55,114.00,1.00,100.00%
24/02/2016 17:00,104.00,1.00,100.00%
24/02/2016 17:05,89.00,1.00,100.00%
24/02/2016 17:10,83.00,1.00,100.00%
24/02/2016 17:15,103.00,1.00,100.00%
24/02/2016 17:20,85.00,1.00,100.00%
24/02/2016 17:25,95.00,1.00,100.00%
24/02/2016 17:30,100.00,1.00,100.00%
24/02/2016 17:35,84.00,1.00,100.00%
24/02/2016 17:40,75.00,1.00,100.00%
24/02/2016 17:45,92.00,1.00,100.00%
24/02/2016 17:50,69.00,1.00,100.00%
24/02/2016 17:55,85.00,1.00,100.00%
24/02/2016 18:00,69.00,1.00,100.00%
24/02/2016 18:05,68.00,1.00,100.00%
24/02/2016 18:10,81.00,1.00,100.00%
24/02/2016 18:15,88.00,1.00,100.00%
24/02/2016 18:20,89.00,1.00,100.00%
24/02/2016 18:25,93.00,1.00,100.00%
24/02/2016 18:30,75.00,1.00,100.00%
24/02/2016 18:35,70.00,1.00,100.00%
24/02/2016 18:40,73.00,1.00,100.00%
24/02/2016 18:45,78.00,1.00,100.00%
24/02/2016 18:50,73.00,1.00,100.00%
24/02/2016 18:55,61.00,1.00,100.00%
24/02/2016 19:00,59.00,1.00,100.00%
24/02/2016 19:05,79.00,1.00,100.00%
24/02/2016 19:10,71.00,1.00,100.00%
24/02/2016 19:15,76.00,1.00,100.00%
24/02/2016 19:20,83.00,1.00,100.00%
24/02/2016 19:25,64.00,1.00,100.00%
24/02/2016 19:30,60.00,1.00,100.00%
24/02/2016 19:35,73.00,1.00,100.00%
24/02/2016 19:40,78.00,1.00,100.00%
24/02/2016 19:45,62.00,1.00,100.00%
24/02/2016 19:50,67.00,1.00,100.00%
24/02/2016 19:55,64.00,1.00,100.00%
24/02/2016 20:00,65.00,1.00,100.00%
24/02/2016 20:05,55.00,1.00,100.00%
24/02/2016 20:10,71.00,1.00,100.00%
24/02/2016 20:15,68.00,1.00,100.00%
24/02/2016 20:20,61.00,1.00,100.00%
24/02/2016 20:25,49.00,1.00,100.00%
24/02/2016 20:30,62.00,1.00,100.00%
24/02/2016 20:35,61.00,1.00,100.00%
24/02/2016 20:40,53.00,1.00,100.00%
24/02/2016 20:45,50.00,1.00,100.00%
24/02/2016 20:50,47.00,1.00,100.00%
24/02/2016 20:55,44.00,1.00,100.00%
24/02/2016 21:00,39.00,1.00,100.00%
24/02/2016 21:05,32.00,1.00,100.00%
24/02/2016 21:10,51.00,1.00,100.00%
24/02/2016 21:15,44.00,1.00,100.00%
24/02/2016 21:20,49.00,1.00,100.00%
24/02/2016 21:25,52.00,1.00,100.00%
24/02/2016 21:30,42.00,1.00,100.00%
24/02/2016 21:35,41.00,1.00,100.00%
24/02/2016 21:40,39.00,1.00,100.00%
24/02/2016 21:45,45.00,1.00,100.00%
24/02/2016 21:50,29.00,1.00,100.00%
24/02/2016 21:55,32.00,1.00,100.00%
24/02/2016 22:00,29.00,1.00,100.00%
24/02/2016 22:05,37.00,1.00,100.00%
24/02/2016 22:10,43.00,1.00,100.00%
24/02/2016 22:15,42.00,1.00,100.00%
24/02/2016 22:20,27.00,1.00,100.00%
24/02/2016 22:25,29.00,1.00,100.00%
24/02/2016 22:30,28.00,1.00,100.00%
24/02/2016 22:35,28.00,1.00,100.00%
24/02/2016 22:40,25.00,1.00,100.00%
24/02/2016 22:45,17.00,1.00,100.00%
24/02/2016 22:50,19.00,1.00,100.00%
24/02/2016 22:55,30.00,1.00,100.00%
24/02/2016 23:00,19.00,1.00,100.00%
24/02/2016 23:05,24.00,1.00,100.00%
24/02/2016 23:10,20.00,1.00,100.00%
24/02/2016 23:15,13.00,1.00,100.00%
24/02/2016 23:20,20.00,1.00,100.00%
24/02/2016 23:25,13.00,1.00,100.00%
24/02/2016 23:30,13.00,1.00,100.00%
24/02/2016 23:35,14.00,1.00,100.00%
24/02/2016 23:40,10.00,1.00,100.00%
24/02/2016 23:45,14.00,1.00,100.00%
24/02/2016 23:50,15.00,1.00,100.00%
24/02/2016 23:55,16.00,1.00,100.00%
25/02/2016 00:00,11.00,1.00,100.00%
25/02/2016 00:05,14.00,1.00,100.00%
25/02/2016 00:10,14.00,1.00,100.00%
25/02/2016 00:15,7.00,1.00,100.00%
25/02/2016 00:20,10.00,1.00,100.00%
25/02/2016 00:25,12.00,1.00,100.00%
25/02/2016 00:30,12.00,1.00,100.00%
25/02/2016 00:35,8.00,1.00,100.00%
25/02/2016 00:40,10.00,1.00,100.00%
25/02/2016 00:45,6.00,1.00,100.00%
25/02/2016 00:50,7.00,1.00,100.00%
25/02/2016 00:55,6.00,1.00,100.00%
25/02/2016 01:00,5.00,1.00,100.00%
25/02/2016 01:05,11.00,1.00,100.00%
25/02/2016 01:10,7.00,1.00,100.00%
25/02/2016 01:15,8.00,1.00,100.00%
25/02/2016 01:20,11.00,1.00,100.00%
25/02/2016 01:25,5.00,1.00,100.00%
25/02/2016 01:30,5.00,1.00,100.00%
25/02/2016 01:35,5.00,1.00,100.00%
25/02/2016 01:40,5.00,1.00,100.00%
25/02/2016 01:45,3.00,1.00,100.00%
25/02/2016 01:50,7.00,1.00,100.00%
25/02/2016 01:55,4.00,1.00,100.00%
25/02/2016 02:00,8.00,1.00,100.00%
25/02/2016 02:05,4.00,1.00,100.00%
25/02/2016 02:10,5.00,1.00,100.00%
25/02/2016 02:15,4.00,1.00,100.00%
25/02/2016 02:20,6.00,1.00,100.00%
25/02/2016 02:25,4.00,1.00,100.00%
25/02/2016 02:30,4.00,1.00,100.00%
25/02/2016 02:35,5.00,1.00,100.00%
25/02/2016 02:40,5.00,1.00,100.00%
25/02/2016 02:45,4.00,1.00,100.00%
25/02/2016 02:50,5.00,1.00,100.00%
25/02/2016 02:55,4.00,1.00,100.00%
25/02/2016 03:00,2.00,1.00,100.00%
25/02/2016 03:05,2.00,1.00,100.00%
25/02/2016 03:10,3.00,1.00,100.00%
25/02/2016 03:15,5.00,1.00,100.00%
25/02/2016 03:20,3.00,1.00,100.00%
25/02/2016 03:25,4.00,1.00,100.00%
25/02/2016 03:30,4.00,1.00,100.00%
25/02/2016 03:35,11.00,1.00,100.00%
25/02/2016 03:40,11.00,1.00,100.00%
25/02/2016 03:45,6.00,1.00,100.00%
25/02/2016 03:50,4.00,1.00,100.00%
25/02/2016 03:55,8.00,1.00,100.00%
25/02/2016 04:00,6.00,1.00,100.00%
25/02/2016 04:05,9.00,1.00,100.00%
25/02/2016 04:10,14.00,1.00,100.00%
25/02/2016 04:15,19.00,1.00,100.00%
25/02/2016 04:20,18.00,1.00,100.00%
25/02/2016 04:25,21.00,1.00,100.00%
25/02/2016 04:30,24.00,1.00,100.00%
25/02/2016 04:35,28.00,1.00,100.00%
25/02/2016 04:40,42.00,1.00,100.00%
25/02/2016 04:45,35.00,1.00,100.00%
25/02/2016 04:50,45.00,1.00,100.00%
25/02/2016 04:55,34.00,1.00,100.00%
25/02/2016 05:00,51.00,1.00,100.00%
25/02/2016 05:05,62.00,1.00,100.00%
25/02/2016 05:10,59.00,1.00,100.00%
25/02/2016 05:15,67.00,1.00,100.00%
25/02/2016 05:20,76.00,1.00,100.00%
25/02/2016 05:25,75.00,1.00,100.00%
25/02/2016 05:30,79.00,1.00,100.00%
25/02/2016 05:35,94.00,1.00,100.00%
25/02/2016 05:40,107.00,1.00,100.00%
25/02/2016 05:45,111.00,1.00,100.00%
25/02/2016 05:50,111.00,1.00,100.00%
25/02/2016 05:55,97.00,1.00,100.00%
25/02/2016 06:00,110.00,1.00,100.00%
25/02/2016 06:05,98.00,1.00,100.00%
25/02/2016 06:10,151.00,1.00,100.00%
25/02/2016 06:15,134.00,1.00,100.00%
25/02/2016 06:20,137.00,1.00,100.00%
25/02/2016 06:25,146.00,1.00,100.00%
25/02/2016 06:30,145.00,1.00,100.00%
25/02/2016 06:35,166.00,1.00,100.00%
25/02/2016 06:40,166.00,1.00,100.00%
25/02/2016 06:45,159.00,1.00,100.00%
25/02/2016 06:50,138.00,1.00,100.00%
25/02/2016 06:55,137.00,1.00,100.00%
25/02/2016 07:00,136.00,1.00,100.00%
25/02/2016 07:05,134.00,1.00,100.00%
25/02/2016 07:10,97.00,1.00,100.00%
25/02/2016 07:15,112.00,1.00,100.00%
25/02/2016 07:20,89.00,1.00,100.00%
25/02/2016 07:25,82.00,1.00,100.00%
25/02/2016 07:30,82.00,1.00,100.00%
25/02/2016 07:35,83.00,1.00,100.00%
25/02/2016 07:40,82.00,1.00,100.00%
25/02/2016 07:45,76.00,1.00,100.00%
25/02/2016 07:50,74.00,1.00,100.00%
25/02/2016 07:55,65.00,1.00,100.00%
25/02/2016 08:00,70.00,1.00,100.00%
25/02/2016 08:05,66.00,1.00,100.00%
25/02/2016 08:10,59.00,1.00,100.00%
